16.0371,16.4494
22.3023,4.7379
21.3678,0.0000
23.4284,27.6910
23.8806,0.0000
28.3956,0.0000
14.5116,10.5092
16.4671,24.6355
28.8280,6.0286
14.7697,18.8273
5.9447,0.0000
33.2435,8.3258
14.5349,0.0000
26.9905,7.6912
28.5124,19.8903
26.7372,16.7412
25.3208,11.1098
33.5911,9.7501
31.1776,12.6532
27.5406,1.4616
8.5997,0.0000
1.3618,0.0000
32.3386,10.7337
17.9831,12.8842
6.3919,2.3527
11.1934,0.9612
15.3541,20.8350
19.8692,13.3463
25.2958,9.0748
26.0526,0.0000
38.5830,4.8558
31.1963,7.5960
22.6797,23.5092
18.2594,10.5818
19.8717,33.6161
29.4687,6.0024
28.4627,13.4393
35.0885,21.0741
18.7764,0.0000
29.6657,7.3918
22.9586,12.1984
14.4329,22.7125
11.0599,36.5150
12.7118,9.3722
31.7883,3.9327
40.6180,5.4817
19.6765,22.5088
5.1160,0.0000
41.7599,5.0135
20.6072,19.2640
0.0000,0.0000
34.7849,8.6763
26.4058,16.8383
3.0029,8.1682
12.4898,12.1422
32.6969,16.5450
34.7667,16.7393
15.2161,2.2010
17.5303,17.2725
35.4040,15.6751
13.0827,34.1656
11.5126,4.3219
18.2521,0.0000
25.2328,0.9799
21.6904,0.0000
19.2142,0.0000
7.2231,8.4948
27.1440,23.8428
9.2802,9.8354
0.0000,16.6784
24.1262,2.3328
11.6612,14.0762
19.0268,0.0000
13.0759,6.8968
0.0000,20.6077
27.6901,10.1983
21.3411,9.3936
14.6129,36.6016
19.4155,23.8939
33.8481,3.6136
18.4391,27.1889
32.0207,19.8624
27.4922,11.2771
23.1827,10.5148
13.8353,0.0000
29.6023,15.5876
7.7027,20.5923
7.9356,0.0000
31.3094,1.7902
35.7271,0.0000
32.0333,19.4561
5.8503,21.0570
29.6327,0.0000
19.5478,16.6734
28.6631,17.8305
29.3090,14.9905
17.4374,7.9792
13.5021,16.9847
32.4081,9.2106
28.6541,6.6001
13.3541,21.6746
4.0715,11.5820
22.2488,21.9378
5.6692,0.0000
14.6492,15.2368
11.3400,25.4826
0.0000,20.6432
27.4225,7.6443
19.8889,24.6026
15.0133,9.7762
19.7104,0.0000
30.9053,26.6985
32.5864,0.0000
19.1720,15.2186
14.8998,4.4037
27.2798,1.4639
8.1838,0.8913
20.1027,3.3878
4.7397,0.0000
35.2998,0.0000
26.6799,21.3547
0.0000,18.0487
14.4830,10.8515
22.8339,21.4383
6.7029,12.6236
17.5293,27.4838
18.6019,8.7748
25.2825,0.0000
25.1474,0.0000
23.6760,31.5539
36.1328,11.5379
11.0714,0.0000
35.7774,27.5814
0.7942,23.4750
9.2458,18.7583
25.8071,4.3463
10.4069,20.7975
20.5447,25.7253
11.1414,13.0895
25.2120,12.2084
27.8219,24.8497
6.9075,11.7973
12.5594,23.1458
23.0112,2.3739
27.5528,4.4403
29.2585,9.5751
4.5930,0.0000
5.2099,17.4833
17.6654,9.2643
24.8915,4.3079
11.6379,8.3319
18.4365,7.5519
20.4571,16.5413
4.3996,0.0000
24.6290,13.9689
15.2887,10.0688
15.8370,15.7865
25.0943,0.0000
8.8377,0.0000
28.2554,9.1797
9.2768,0.0000
18.8206,12.1256
23.5139,12.8667
