23.1108,3.5283
27.4281,11.8423
8.5759,10.5005
9.0241,6.9837
35.9080,13.9779
35.3753,11.7536
6.7616,24.5322
19.9710,4.2773
40.2054,7.6039
16.6648,6.8421
23.3740,5.0910
13.1835,5.7515
21.4438,28.2275
22.1321,16.8661
38.7362,10.6567
27.7704,4.4315
17.6839,43.6760
22.1910,4.7709
12.2723,6.6754
4.5499,22.2245
13.1852,0.0000
10.0816,13.1176
27.2107,14.4942
18.8993,14.4701
23.8432,19.8477
12.9879,30.6129
12.0208,0.0000
19.9884,12.2603
27.9469,9.1871
12.9800,33.8428
14.9821,0.2537
29.8102,13.4411
24.2754,16.4086
29.0490,10.9582
7.4915,24.6717
35.5692,21.1315
31.1588,38.2161
17.2567,6.8712
18.2699,9.8462
34.9815,17.1303
33.1735,0.7864
19.1471,19.0712
19.0240,0.0000
31.5287,20.6443
33.7413,21.8956
37.5671,11.5254
30.4436,18.3227
29.1135,14.2282
8.6999,30.7772
15.3474,12.7970
22.6315,24.2842
15.2911,5.0429
29.7685,9.8936
26.2991,18.0425
18.6043,3.8355
22.0491,15.1497
29.1718,11.2322
32.3402,8.5222
26.6830,9.1934
13.8201,4.4732
1.5329,21.2697
32.6724,12.4160
19.9473,27.3787
19.0201,0.0000
28.3679,12.2233
18.1392,11.8915
13.9229,5.1881
16.1906,8.7018
29.0337,14.9242
15.7482,2.6230
6.4287,17.2151
24.4778,12.4672
17.3230,4.3963
30.1701,14.2982
37.6478,8.2441
21.4391,5.9876
26.3061,10.6639
5.7749,0.0000
9.2099,10.8590
26.5593,19.5860
0.0000,1.4365
15.3146,7.7548
40.0417,7.6364
12.1179,0.5056
15.2869,23.3379
8.6726,16.9892
18.5534,5.6603
22.9871,13.5083
20.4958,0.0000
14.0971,4.2676
30.2637,20.3086
35.4126,3.5936
26.8454,37.3448
7.8768,18.8963
26.9731,25.8530
18.1608,3.3078
0.0000,11.6481
28.5596,2.4826
28.4914,7.4551
19.0538,13.0808
25.5490,20.8099
0.8086,18.3737
26.9469,1.6365
42.1655,24.3922
5.6039,17.8469
8.8600,23.1455
30.9795,0.0000
34.0663,20.7984
12.4069,11.2187
9.1441,1.6017
17.8045,10.5512
4.3782,5.9278
28.9861,14.8356
17.3751,8.4744
16.4006,0.0000
14.1600,22.5053
23.9354,19.8251
8.4198,12.5776
23.7920,0.0000
30.2998,8.5915
2.4499,16.4534
23.1253,7.8306
14.3570,0.0000
0.6877,18.1349
33.7633,21.4362
4.0598,30.4067
3.9001,13.2301
19.1199,12.7390
19.9610,8.8312
12.7855,23.2425
21.1802,0.0000
21.7818,27.5893
13.4223,12.1568
9.8359,15.0140
23.3979,13.8865
27.3786,12.8762
9.1904,13.2952
6.5081,10.5996
27.6667,24.9776
11.6150,15.6615
17.3583,8.3588
26.5369,13.5714
16.7061,11.7406
24.8943,6.3881
32.0716,15.9504
16.5135,4.6628
14.7540,9.9527
17.7474,17.0971
20.5704,11.6921
18.2031,19.1898
15.1167,17.3422
21.2108,14.3348
25.6183,4.2925
25.6464,3.9682
33.5887,20.2712
27.0105,31.9253
7.1090,8.3585
4.3769,16.8313
14.8429,0.0000
