48.5200,25.7800
57.7800,-3.7600
42.5700,19.1900
49.8400,11.7900
60.8400,3.3300
55.6900,5.9400
50.4000,28.5600
53.6600,26.1000
79.0700,16.1000
50.1500,16.5700
50.2000,4.9300
37.9800,21.1300
69.5500,8.9400
54.4000,5.9000
60.7100,8.5700
49.0600,12.0800
29.5000,8.6200
43.0100,14.6400
67.4000,0.9600
62.5100,6.1800
41.1000,22.5100
41.9900,19.6200
56.7200,31.7200
56.6200,-0.2100
55.1100,19.2600
43.7900,26.1900
37.2800,24.6000
48.9400,9.7400
50.9800,25.4100
45.9800,12.5200
32.5500,9.7600
57.4900,15.6900
51.7900,10.1800
66.1600,7.0300
45.3900,13.5600
43.8100,15.7300
60.4300,12.7500
52.8400,22.1600
45.1300,3.5700
40.7900,20.3300
60.9900,21.5800
46.8300,37.6800
47.0600,23.5500
56.0800,-0.2700
45.6300,22.6800
44.6000,31.3000
45.7900,21.9800
55.9600,-1.0400
61.5400,26.5200
44.9100,11.1700
73.2400,-6.2400
39.3700,6.6800
35.0500,18.5900
44.3400,25.7600
56.0500,15.2600
36.6200,17.1000
35.0600,13.5800
50.6400,9.8700
57.3100,11.3700
46.2000,10.9200
45.1800,5.6600
47.1000,14.6000
42.3600,28.2100
37.1400,13.6400
63.5600,30.2200
45.4200,5.8600
49.9500,21.9500
40.5200,22.0700
45.2900,17.8700
70.7400,28.2300
43.6000,25.2500
48.3500,11.0400
47.9600,19.5500
56.7000,6.3400
41.3100,21.4400
41.5600,22.1300
51.0200,6.8200
46.0800,27.4700
50.7000,13.9100
42.0000,22.6100
56.1300,12.9800
51.7600,20.0100
64.3600,16.9600
34.3700,22.5100
56.6100,10.7800
51.9000,-7.1100
73.6300,33.2200
36.1300,7.7600
37.0900,3.9400
43.5600,-0.8800
36.2200,14.2800
46.6600,33.8600
44.1400,8.2600
29.0200,25.1800
28.9900,9.2800
50.6600,9.1200
50.8200,34.6200
53.8800,35.2700
60.5200,24.0400
38.6000,8.6200
40.7200,7.9600
55.1100,15.2900
35.3900,24.3200
53.5900,26.3100
48.6700,18.3600
44.3400,36.5300
32.1600,29.8000
28.3700,21.2800
53.2300,20.4600
65.8300,4.0800
47.2400,15.4100
38.7100,20.0600
50.6200,15.1600
43.0900,8.6600
52.8400,21.8400
54.7600,19.2900
38.7800,-2.9700
43.3900,21.5100
51.0800,4.4500
41.2900,24.4900
66.9800,6.4300
57.6100,32.3000
39.1500,27.0000
58.7700,13.8600
44.8500,25.1800
49.3800,12.2300
48.7200,2.8300
39.5500,24.4700
58.9700,18.1600
46.7600,-0.3600
42.0500,12.9700
71.0400,26.9800
32.9500,12.3300
38.1200,-3.3300
44.7100,4.3600
38.9000,20.8900
39.9200,20.8200
56.3700,8.9100
43.5700,19.2000
54.8700,3.3000
65.0900,21.9200
44.2500,24.0700
34.9000,28.6700
44.9500,20.0200
33.2800,26.2100
63.3800,-1.8100
53.0500,10.2500
50.5900,28.3700
57.9000,5.8700
48.8400,35.5200
49.7400,0.9600
52.6500,30.2100
25.6400,17.4600
60.3300,10.5000
47.3200,20.0000
46.1800,19.3200
48.6500,4.9600
54.5000,35.8500
49.4600,31.8900
61.4200,15.8500
59.8800,15.3900
50.4900,24.4600
60.4400,20.0600
50.3700,20.8000
52.0200,15.8100
62.3400,-9.4800
58.4400,16.5900
58.8900,13.9300
55.2600,4.6600
58.5400,5.1000
56.5800,22.7800
62.8800,23.2500
50.1900,5.7300
53.4700,13.3800
42.9100,12.6900
41.9200,3.4100
43.1100,1.2900
52.5600,8.4000
60.6100,30.3300
32.8200,-0.5000
36.8100,17.8500
48.2700,19.9800
54.3500,-1.5500
54.4700,-2.2700
26.4600,22.5400
38.2200,13.4500
57.3700,16.3900
42.3000,31.5500
53.8400,8.1100
44.6000,22.4500
38.2200,23.7800
38.3500,17.2600
55.5400,-6.1500
52.2600,5.0900
44.0700,37.5500
52.2500,18.5500
45.1300,11.8300
47.7900,18.2800
51.8800,15.8000
34.0800,14.0000
70.7800,16.5500
54.2900,12.0900
52.9700,28.3400
45.8700,17.4300
49.6200,9.1300
44.7400,13.1700
48.8800,-0.6700
49.3000,31.1400
58.2500,22.4300
64.3000,20.3000
52.0300,13.5800
44.8200,24.7500
48.9900,1.4800
57.4600,-1.3000
41.0700,2.0600
70.2200,5.1800
54.3300,11.7600
34.3400,4.9800
38.9400,24.3500
54.0200,23.2600
42.6600,14.8000
45.0200,17.6400
34.3300,3.1300
31.1100,11.8200
30.2600,16.1100
42.5900,18.1300
60.6000,20.7100
43.5500,17.0300
50.7800,7.4800
56.8200,21.9300
71.3500,10.9800
34.4400,16.9600
36.6500,16.2200
63.6300,23.1200
30.5200,16.7400
56.5000,7.0500
81.8900,17.6200
51.2400,8.0600
58.5600,8.1800
68.4500,13.9200
50.2700,11.2200
52.4300,26.1500
58.1300,8.2600
49.4800,13.0800
53.5500,21.6700
52.0400,10.4500
50.2000,18.6600
28.4600,30.9700
56.7100,19.0600
51.8600,13.6500
58.5500,13.8000
63.4400,17.9700
50.0500,-0.8900
36.1100,20.4300
55.9400,5.7100
54.5600,15.9100
49.1300,27.6800
38.3900,7.5500
65.0400,19.7300
46.6800,4.4700
41.0400,13.8700
44.4900,21.9800
37.5600,13.5600
52.9300,19.9000
54.9400,20.2800
48.6500,18.4200
41.8000,11.9300
42.7500,23.9200
50.4100,28.5900
39.5300,11.2800
59.3400,34.4000
26.3700,25.2200
32.8200,24.5700
38.4000,22.0900
37.6200,5.3900
